Title, Iodine
Comment, 
Date, 19/02/2018 14:33:52 
Operator, 
System Name, Undefined
Wavelength(nm),Baseline,Wavelength(nm),iodine_sample,
529.1,0.00413,529.1,0.21045
529.15,0.00412,529.15,0.21493
529.2,0.00412,529.2,0.22089
529.25,0.00411,529.25,0.22477
529.3,0.00411,529.3,0.22701
529.35,0.00411,529.35,0.22844
529.4,0.0041,529.4,0.22889
529.45,0.0041,529.45,0.22786
529.5,0.00409,529.5,0.2264
529.55,0.00409,529.55,0.2239
529.6,0.00409,529.6,0.22172
529.65,0.00409,529.65,0.22016
529.7,0.00408,529.7,0.21752
529.75,0.00408,529.75,0.21526
529.8,0.00408,529.8,0.21369
529.85,0.00408,529.85,0.21152
529.9,0.00408,529.9,0.20937
529.95,0.00408,529.95,0.20755
530,0.00408,530,0.20601
530.05,0.00407,530.05,0.20391
530.1,0.00407,530.1,0.20219
530.15,0.00407,530.15,0.20089
530.2,0.00407,530.2,0.19876
530.25,0.00406,530.25,0.19683
530.3,0.00406,530.3,0.19543
530.35,0.00405,530.35,0.19368
530.4,0.00405,530.4,0.19192
530.45,0.00404,530.45,0.19046
530.5,0.00404,530.5,0.18902
530.55,0.00403,530.55,0.18731
530.6,0.00403,530.6,0.18589
530.65,0.00402,530.65,0.18512
530.7,0.00402,530.7,0.1847
530.75,0.00402,530.75,0.18548
530.8,0.00401,530.8,0.18726
530.85,0.004,530.85,0.18991
530.9,0.004,530.9,0.1948
530.95,0.00399,530.95,0.20001
531,0.00399,531,0.20491
531.05,0.00398,531.05,0.21288
531.1,0.00397,531.1,0.2187
531.15,0.00397,531.15,0.22249
531.2,0.00396,531.2,0.22616
531.25,0.00395,531.25,0.22853
531.3,0.00395,531.3,0.2293
531.35,0.00394,531.35,0.22867
531.4,0.00394,531.4,0.22691
531.45,0.00393,531.45,0.22491
531.5,0.00393,531.5,0.22283
531.55,0.00392,531.55,0.22038
531.6,0.00392,531.6,0.2175
531.65,0.00392,531.65,0.21561
531.7,0.00392,531.7,0.21324
531.75,0.00391,531.75,0.21069
531.8,0.00391,531.8,0.20928
531.85,0.00391,531.85,0.20743
531.9,0.0039,531.9,0.20513
531.95,0.0039,531.95,0.20324
532,0.0039,532,0.2017
532.05,0.0039,532.05,0.19966
532.1,0.00389,532.1,0.19751
532.15,0.00389,532.15,0.19605
532.2,0.00389,532.2,0.1944
532.25,0.00388,532.25,0.19234
532.3,0.00388,532.3,0.19081
532.35,0.00388,532.35,0.18954
532.4,0.00388,532.4,0.18792
532.45,0.00387,532.45,0.18673
532.5,0.00387,532.5,0.18577
532.55,0.00387,532.55,0.18467
532.6,0.00386,532.6,0.18356
532.65,0.00386,532.65,0.18299
532.7,0.00386,532.7,0.1832
532.75,0.00385,532.75,0.18442
